,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(emprecip).14,1.54796639772,0.286545773847,0.975772242049,1.3622702731,1.54757038929,1.72987900216,2.12810471521,0.0084610375872
v_subj(emprecip).15,0.482134031235,0.251251591409,-0.0317244260299,0.317857218959,0.486643539386,0.647377998815,0.974084659657,0.00691590712073
v_subj(emprecip).16,1.13486890894,0.297424970323,0.579775073317,0.934601767673,1.12756145557,1.32956974519,1.74445117229,0.00845942135822
v_subj(emprecip).17,-0.0793143542326,0.439395104695,-0.941061532214,-0.369591916257,-0.0764902130965,0.215761993937,0.809597091811,0.0144834636964
v_subj(emprecip).18,0.329945182571,0.226022550855,-0.107076372246,0.171939876108,0.332369772905,0.484134838213,0.764596632871,0.00606305043503
v_subj(emprecip).19,0.0906505391463,0.193080283939,-0.295970120507,-0.0384913037605,0.0910280733812,0.222974696895,0.468551890837,0.00470459444308
v_subj(emprecip).20,-0.155908731817,0.198874141526,-0.541073456815,-0.294903292176,-0.159327311135,-0.0221085928712,0.227695142321,0.00462494457141
v_subj(emprecip).21,0.496931795818,0.26706467064,-0.0483501285271,0.320898525499,0.498873388883,0.669231816664,1.00780338977,0.00759618360425
v_subj(emprecip).22,0.587322232452,0.221684496137,0.162174661976,0.437166755396,0.588368549685,0.738025431306,1.035028087,0.00555788812738
v_subj(emprecip).23,0.721289575957,0.321847538533,0.0978250254569,0.498225260687,0.716338578094,0.939991345286,1.3491687111,0.0096912184049
v_subj(emprecip).24,0.287012465946,0.199250726084,-0.101470101762,0.151070144104,0.286389667601,0.416037865625,0.685361094486,0.00498039125754
v_subj(emprecip).25,0.268045384111,0.192244935117,-0.0941111119876,0.13928213793,0.263944166506,0.396292901559,0.654500178778,0.00515735060448
v_subj(emprecip).26,0.452744725802,0.239338231505,-0.0199724237055,0.294425724434,0.456111886457,0.614874532664,0.921001730536,0.00697091595693
v_subj(emprecip).27,1.85005360784,0.435815914815,1.0372345849,1.56594839266,1.83606602275,2.13175412294,2.74861732191,0.0126324409167
v_subj(emprecip).28,1.17278092738,0.284775682708,0.631110399125,0.981609638014,1.16675393576,1.36728881098,1.75450792916,0.00756468154787
v_subj(emprecip).29,1.54963398027,0.358118097684,0.861477125063,1.31051855275,1.53730690347,1.78754231596,2.27005534077,0.0108238759187
v_subj(emprecip).30,1.392160952,0.320965389165,0.774948024263,1.18197077516,1.38844284996,1.58760572498,2.06288134573,0.00841631034456
v_subj(emprecip).31,0.547964605423,0.202446224171,0.172245717396,0.411799930512,0.540316881499,0.67954892245,0.953820155196,0.00480660185824
v_subj(emprecip).32,-0.0517957255856,0.198414950505,-0.427884487094,-0.185319981246,-0.0537718522419,0.0794972492658,0.352374361951,0.00448417797383
v_subj(reciprocity).0,1.83576760441,0.499849415029,0.918693101425,1.48320747546,1.82726160185,2.1691963483,2.82028162327,0.0177419884435
v_subj(reciprocity).1,0.200365476844,0.213695718485,-0.230838114491,0.0637250981711,0.197995364219,0.343196249552,0.624228344673,0.00568255006627
v_subj(reciprocity).2,-0.415703478499,0.229842257726,-0.890239491922,-0.573648433521,-0.409497536495,-0.266251701635,0.030498164212,0.00590697548087
v_subj(reciprocity).3,0.222233201144,0.224261878119,-0.235684957863,0.0747320040264,0.223610247914,0.375267030913,0.659202554718,0.00498576300274
v_subj(reciprocity).4,1.23488393807,0.315855427313,0.638065513974,1.01779653477,1.22676173835,1.45270219145,1.85969949795,0.00959795859269
v_subj(reciprocity).5,0.503705366639,0.319197215926,-0.111357455771,0.281403163857,0.502750500575,0.716381696863,1.12863873006,0.00946147559326
v_subj(reciprocity).6,0.0222893308085,0.275357509239,-0.514481379028,-0.162757431467,0.0243098021141,0.212335495203,0.556133206149,0.00868634543302
v_subj(reciprocity).7,-0.145284861539,0.242454506795,-0.613298031924,-0.304122941235,-0.14490524009,0.00863474878782,0.349535292477,0.0061599450446
v_subj(reciprocity).8,0.111912881095,0.257164158949,-0.383637228916,-0.0638031176239,0.11057155421,0.289377338347,0.620615041461,0.00651636758502
v_subj(reciprocity).9,0.514255264117,0.225584915939,0.0861517878698,0.356313810138,0.509077754431,0.669182890196,0.964388453492,0.00630492847777
v_subj(reciprocity).10,1.13434264369,0.271688666764,0.641567689925,0.944560117523,1.12383443965,1.31454173606,1.71285378568,0.00740488814785
v_subj(reciprocity).11,-0.224415397963,0.274758095485,-0.75107163295,-0.410573593736,-0.222268607197,-0.0332188973521,0.312476083715,0.00684064792094
v_subj(reciprocity).12,-0.0923894531251,0.207719065938,-0.488792125947,-0.231259773605,-0.0907437894716,0.047469745584,0.319558858363,0.00469060506868
v_subj(reciprocity).13,1.84728886331,0.450893760186,1.00273965637,1.53594730831,1.83960725988,2.14860326695,2.74326665605,0.0134601946282
v_subj(reciprocity).14,-0.173826542306,0.180063275267,-0.521682307599,-0.298297819112,-0.170554380922,-0.0530198289924,0.185338758114,0.00402965932979
v_subj(reciprocity).15,0.885225171323,0.302922803157,0.292581232526,0.683776051646,0.88540424606,1.0897494885,1.4897038541,0.00822578221441
v_subj(reciprocity).16,1.26615216954,0.263812852069,0.776638686549,1.07587519272,1.26149812471,1.44388248828,1.80377816118,0.00834000957475
v_subj(reciprocity).17,-0.133953189241,0.378558836037,-0.854013899238,-0.389325517105,-0.13835590412,0.121042040626,0.611873746131,0.0113446220365
v_subj(reciprocity).18,0.515251025868,0.216655297838,0.0741307183778,0.373828400946,0.520259098961,0.65342610554,0.945322715601,0.00558100892648
v_subj(reciprocity).19,-0.0820958263789,0.193278247455,-0.458902523358,-0.214559394013,-0.0816345706697,0.0472450842764,0.29658038671,0.00549334065296
v_subj(reciprocity).20,-0.142310113971,0.211468657603,-0.557635190908,-0.285333506731,-0.14321860036,-0.000152179812044,0.262475371639,0.00541197502172
v_subj(reciprocity).21,0.467153207594,0.241584215466,-0.0128488394639,0.303682157493,0.467658950925,0.62858124659,0.945435685924,0.00666743492002
v_subj(reciprocity).22,0.76801496342,0.21257651053,0.362156953161,0.621149975817,0.764984178175,0.90756896101,1.19291776016,0.00614623634627
v_subj(reciprocity).23,0.475014378891,0.300471316296,-0.107452829433,0.271809710115,0.480373885643,0.673237899656,1.05461201316,0.00836828266613
v_subj(reciprocity).24,0.462162513817,0.199486664679,0.0832190824972,0.323869327813,0.46498357502,0.599493055712,0.844110792333,0.00499949162587
v_subj(reciprocity).25,0.442576320594,0.202289005612,0.0547304016428,0.303183919981,0.438939909542,0.579853109736,0.846388678266,0.00466032321863
v_subj(reciprocity).26,0.0488498296792,0.205598658238,-0.361545922936,-0.089382057367,0.0494822770457,0.189139441996,0.452605256017,0.004518198592
v_subj(reciprocity).27,0.656383543764,0.25169180714,0.15431294927,0.485514673543,0.649058180984,0.827095448081,1.16531306986,0.00663959041265
v_subj(reciprocity).28,0.851909811071,0.22795893782,0.4150691053,0.690290374533,0.85212291077,1.00369748227,1.31399230997,0.00620955835005
v_subj(reciprocity).29,1.18965330395,0.296076016292,0.633952488911,0.986020986232,1.1801264251,1.39323711605,1.78367084867,0.00824743816892
v_subj(reciprocity).30,0.570716234276,0.271355466886,0.0297199364996,0.390301265107,0.571447583059,0.751576812455,1.10555591853,0.00681670375705
v_subj(reciprocity).31,0.360639572736,0.212973691833,-0.0434816526137,0.213713084954,0.358298916859,0.500921499626,0.781466568229,0.00399599979189
v_subj(reciprocity).32,0.0869144506079,0.205475750824,-0.310178527267,-0.0543692998076,0.0895588572796,0.220416151831,0.502372616175,0.00510922990314
t,0.972946470638,0.0363248709384,0.903362820739,0.948079735284,0.972460293244,0.997169923167,1.04633623123,0.00156153146127
t_std,0.187988441701,0.0256183999202,0.144768873844,0.170032254928,0.185501326065,0.20356116406,0.246905687079,0.000651348037551
t_subj.0,0.761881901127,0.0412608642935,0.68918232041,0.734557732536,0.751621547717,0.801150649092,0.834651135372,0.0024917497844
t_subj.1,1.08810566433,0.0374144975486,1.00728508259,1.06393141955,1.09148038872,1.11424454787,1.15565256147,0.00174848471777
t_subj.2,1.06057617862,0.0353207583861,0.985111533208,1.03745258854,1.061862652,1.08530491511,1.12466555682,0.00161590534612
t_subj.3,0.959074457758,0.0425899975128,0.871191476942,0.931332847718,0.961393845305,0.988512038242,1.03696241726,0.00187597702442
t_subj.4,0.732477201648,0.0432366737322,0.646150218319,0.702802015381,0.733069749386,0.76576223504,0.806960454956,0.00182182375103
t_subj.5,0.907903056087,0.0397131365863,0.826609708075,0.880126504722,0.909770155284,0.939012879033,0.975583761494,0.00209481970316
t_subj.6,1.11476736232,0.0290415807636,1.05787050056,1.09645411275,1.11548940407,1.13240369831,1.17801534035,0.00158258226268
t_subj.7,1.44560669921,0.0360011014297,1.37236630631,1.42143552769,1.44782950834,1.47092327589,1.51120077318,0.00168183297396
t_subj.8,0.924618100185,0.0329507076533,0.852533859419,0.903518908983,0.927945481806,0.948615645139,0.979314294425,0.00152979969478
t_subj.9,0.774610465655,0.043848571572,0.681017645494,0.746619653243,0.778733635968,0.803423807872,0.855664587511,0.00180131331906
t_subj.10,1.00262131652,0.0369986271079,0.923923868963,0.980408121499,1.00427407247,1.02790844671,1.07170744281,0.00181732101558
t_subj.11,1.17376794126,0.0542206938193,1.05550922829,1.14097698444,1.18279408157,1.2100116056,1.27200707899,0.00225692687143
t_subj.12,1.21847918242,0.046955078455,1.11887461215,1.18832207743,1.22086934564,1.25147582062,1.30449221891,0.00194834806417
t_subj.13,0.907639390281,0.0311226144027,0.837300498731,0.890739822749,0.91072516787,0.926604955794,0.966686592475,0.00148459337387
t_subj.14,1.0568589986,0.0353497688614,0.986261974184,1.0325894669,1.05668788775,1.08265572076,1.12189436069,0.00163296404292
t_subj.15,0.931056069312,0.0372572961969,0.855299424227,0.904644724716,0.930509446696,0.959191476776,0.999557174134,0.00185068947452
t_subj.16,1.28534114454,0.0354374134199,1.21444245355,1.26279305933,1.28488745359,1.30985753661,1.35640661431,0.00172792085648
t_subj.17,0.757982255313,0.0318679710077,0.702864857965,0.737870917341,0.754307000608,0.77645319267,0.827168549053,0.00173494154923
t_subj.18,0.715330109411,0.0460080988292,0.618954798523,0.68528367082,0.715951269619,0.746855040403,0.805514519516,0.00144559262908
t_subj.19,0.884927071339,0.0547921871214,0.778367725466,0.846246494001,0.886411250106,0.926496567863,0.982686912591,0.00219645667076
t_subj.20,1.13158083263,0.049606138363,1.02888454506,1.09893456852,1.13442387187,1.16664636933,1.22408839612,0.00173484265667
t_subj.21,1.19065468359,0.0336208227918,1.12003632297,1.16845265181,1.19427366082,1.21426542459,1.24848227224,0.0016550564255
t_subj.22,1.31753434965,0.0819542906841,1.17890526768,1.25694392816,1.31633664941,1.35672828335,1.50856826885,0.00474030772709
t_subj.23,0.82546129887,0.0309135676935,0.763692800759,0.80554500977,0.827237491473,0.84427314093,0.892810483574,0.00138505713433
t_subj.24,0.925238466867,0.0407490081627,0.839670589408,0.898242667714,0.927582698814,0.953749607682,0.998365558273,0.00185687874031
t_subj.25,0.938335367788,0.0444379460551,0.846097802645,0.909051101299,0.940380785981,0.968418615818,1.02035147535,0.00160452339003
t_subj.26,0.910376205897,0.0441312436573,0.825425648391,0.879904628741,0.909231475191,0.941320293996,0.993763495635,0.00197803690397
t_subj.27,0.781308931568,0.0439091049128,0.691174276051,0.74935253841,0.786783086504,0.814097493245,0.856617702528,0.00194495586452
t_subj.28,0.949046360678,0.0438774342945,0.858738216778,0.920268009107,0.950988029795,0.979336005094,1.02827881248,0.00207452379125
t_subj.29,0.83805788311,0.0427343861531,0.753254467092,0.809350512228,0.835740233486,0.867019659495,0.921163465906,0.00184028164633
t_subj.30,0.849232226409,0.031521633759,0.784266644466,0.829351433432,0.849361665285,0.870909038376,0.909064913637,0.00173538241869
t_subj.31,1.06290613473,0.037429034765,0.988230269025,1.0378646207,1.06347625554,1.08800759077,1.136158862,0.00174242160468
t_subj.32,0.830944428574,0.049147233504,0.732392035113,0.800812029362,0.827757977349,0.866417258186,0.921501537995,0.00185044322697
sv,0.349514164054,0.0904225246921,0.145639836146,0.298362261475,0.357932885048,0.411704375607,0.505107655799,0.00483671014869
sz,0.0789422604492,0.058941661741,0.00252751987155,0.0313726861598,0.0659547899899,0.115732414233,0.217445169299,0.00267806310051
st,0.644524477427,0.03080029105,0.587793137285,0.621602401264,0.644401169731,0.666731109844,0.704192150537,0.00246904604948
z(control),0.597569758021,0.0196513653245,0.558948211162,0.58411192972,0.598076572999,0.61107385208,0.635337242155,0.000782344125128
z(empathy),0.650905745509,0.0194498432712,0.613570544422,0.636912409179,0.651182280832,0.664170957908,0.688800370971,0.000944546859726
z(emprecip),0.656407664525,0.0197264087708,0.619331041273,0.642745440575,0.655966704524,0.669681111199,0.697289902991,0.000926040396031
z(reciprocity),0.626878706498,0.0194922587418,0.588395966546,0.613723213707,0.626975474196,0.640086101626,0.664456689956,0.000865171209896
z_std,0.317963066491,0.0314587407072,0.255946838679,0.297023360625,0.318727360199,0.339528358201,0.377976727597,0.00177928731851
z_subj(control).0,0.520592851292,0.0585370007607,0.407484532329,0.479036658747,0.521700564356,0.560224288482,0.634120632998,0.0017225093444
z_subj(control).1,0.567799335319,0.0586204021385,0.451291377316,0.529359757737,0.569451051154,0.60794167451,0.680849422779,0.00192898842665
z_subj(control).2,0.491361099486,0.0563053391665,0.379172234749,0.45432873283,0.491101551006,0.530021350713,0.601427294379,0.00152684174849
z_subj(control).3,0.63574002718,0.0502348098544,0.532810109465,0.602894638224,0.637412324755,0.67036798485,0.730268100531,0.00127814498547
z_subj(control).4,0.646372453781,0.0553719446021,0.532406167075,0.608918541249,0.649607436143,0.68274352485,0.751144009525,0.0016435964802
z_subj(control).5,0.599883085101,0.055880054829,0.482659694911,0.562005819689,0.601973860716,0.638759381815,0.704123282192,0.0017569073451
z_subj(control).6,0.543061653312,0.0553768873969,0.431383563305,0.506630811481,0.543792343601,0.580212256082,0.649936132141,0.00153145027022
z_subj(control).7,0.587753212694,0.055782308839,0.476056704274,0.552216893256,0.587834089678,0.625202481557,0.699309687918,0.00134284614368
z_subj(control).8,0.700366192166,0.0493030907975,0.597842971791,0.667895118078,0.702503459691,0.734865357224,0.789724718458,0.0017093604907
z_subj(control).9,0.731490277739,0.0472022249098,0.632575287937,0.70082733962,0.734246247881,0.764583109084,0.817599435497,0.00161006445971
z_subj(control).10,0.684540019787,0.0504049144499,0.580914922517,0.651354973255,0.687608186194,0.719959328562,0.777432063326,0.001701012787
z_subj(control).11,0.495827445662,0.0551774239948,0.385660347948,0.459390660494,0.49710475965,0.532647133341,0.605332441949,0.00167798533805
z_subj(control).12,0.58868918481,0.0508388100779,0.483070493862,0.555829959215,0.588499366736,0.621768971135,0.689146956473,0.00119996041424
z_subj(control).13,0.531928556075,0.0563484242165,0.417627452632,0.494020734912,0.533008402766,0.571873524572,0.638109888234,0.00192674186244
z_subj(control).14,0.597703265708,0.0533814554281,0.488061161748,0.561662245145,0.598753456706,0.634623864936,0.699820777105,0.00153859871496
z_subj(control).15,0.553238838656,0.0577007777871,0.435736340552,0.514263336909,0.553919927521,0.593539046599,0.662251529545,0.00173484108862
z_subj(control).16,0.699009377035,0.046015127185,0.607122419208,0.667428135026,0.701316489047,0.731714393219,0.782253641186,0.00144467761271
z_subj(control).17,0.557709746173,0.0625280413868,0.42984498133,0.516519056626,0.559407865011,0.601009975967,0.676039661973,0.0016225785591
z_subj(control).18,0.638642292807,0.0507917113405,0.53813221637,0.605305836048,0.640916526288,0.673344223414,0.733690665328,0.00150537979708
z_subj(control).19,0.54332539778,0.054582645438,0.4352633298,0.506057506075,0.545385900827,0.580572719992,0.646861013602,0.00131821877757
z_subj(control).20,0.609782706423,0.0505488670958,0.507087117982,0.575852634115,0.611202906654,0.645949002889,0.702083487342,0.00145876883601
z_subj(control).21,0.641818568922,0.0551981414499,0.533422203854,0.604471645147,0.643529300542,0.680303454348,0.74758291569,0.00172733894989
z_subj(control).22,0.600515041016,0.0529165410847,0.492059726443,0.566317077894,0.600623609987,0.636904506858,0.70298802704,0.00139148900049
z_subj(control).23,0.656787877793,0.0570504551859,0.539522403612,0.618841441635,0.659638863965,0.696339583299,0.76157951154,0.00173914187409
z_subj(control).24,0.615169838911,0.0468162202742,0.516887867899,0.585924553174,0.615632661855,0.646848719608,0.70482066914,0.00102740998865
z_subj(control).25,0.566747402428,0.0534793311896,0.46502461392,0.531772566427,0.567530961418,0.602935441464,0.670717543496,0.00132987343584
z_subj(control).26,0.565526355677,0.0585929430062,0.444477990238,0.527554354858,0.567059288421,0.606096112785,0.673917105244,0.00168527355625
z_subj(control).27,0.437458127645,0.0676496412385,0.308895948019,0.390544704723,0.437314486706,0.483005967563,0.570591468991,0.00238313996313
z_subj(control).28,0.603703377331,0.0528035649999,0.497058091298,0.568935256172,0.605952055454,0.6403324318,0.703547858037,0.00164609697656
z_subj(control).29,0.685222854934,0.0647193663053,0.555138443846,0.642532960476,0.685775364097,0.731789544292,0.805385026053,0.0022628505235
z_subj(control).30,0.52120937625,0.0538961665319,0.415830095357,0.483935756909,0.522616498715,0.558286063677,0.625939996192,0.00160559870834
z_subj(control).31,0.608974128126,0.0497473788588,0.508123089092,0.576534530118,0.610882791747,0.643093448857,0.701494162396,0.00148657185761
z_subj(control).32,0.645625469554,0.0491906749381,0.545707183982,0.613902740168,0.647854997228,0.680372807591,0.736305527642,0.00121527254032
z_subj(empathy).0,0.764251447155,0.0574700379935,0.641428752719,0.728478044996,0.769083487556,0.805154859318,0.86349960473,0.00223900682571
z_subj(empathy).1,0.554990560053,0.0536347488572,0.444278851216,0.520851049251,0.557018206495,0.591368769776,0.656540516186,0.00155443583822
z_subj(empathy).2,0.562575049504,0.0543670773586,0.450894671358,0.52784797485,0.56469946627,0.60054149434,0.665900320289,0.00137781573593
z_subj(empathy).3,0.619128974533,0.051918010053,0.5123854605,0.585002302816,0.620838848899,0.655506948674,0.717484327083,0.00153607968312
z_subj(empathy).4,0.73911904927,0.0531689677746,0.628304612713,0.704788880783,0.742112018752,0.77753078305,0.83259980044,0.00182581569592
z_subj(empathy).5,0.764672534381,0.0458496116572,0.66844438443,0.732921346349,0.768101659108,0.797317928691,0.844649107023,0.0017671324244
z_subj(empathy).6,0.738464737092,0.0446431158692,0.645988835159,0.70906924117,0.741496592589,0.770100903123,0.81810905518,0.00160469995306
z_subj(empathy).7,0.637632660241,0.049104769314,0.539615098398,0.603403227766,0.638792451503,0.671619530889,0.730769010428,0.00124101662988
z_subj(empathy).8,0.534612738308,0.0632371683577,0.405397030325,0.494060572347,0.535742532968,0.579811944496,0.649368879727,0.00192374937279
z_subj(empathy).9,0.666743528286,0.0488105133765,0.567897718526,0.63424729243,0.667831460475,0.700029362823,0.76064188917,0.00153378164924
z_subj(empathy).10,0.649210657731,0.0500435023461,0.546196415825,0.615594231384,0.650265113733,0.682826865974,0.743160227855,0.00160146023912
z_subj(empathy).11,0.487360995331,0.0652247136711,0.358784779636,0.442331693963,0.488136678,0.533694415942,0.612688932142,0.00216554675597
z_subj(empathy).12,0.633930111883,0.050057876829,0.527076901718,0.600838976713,0.637003453695,0.668089672607,0.72622836857,0.00121065226019
z_subj(empathy).13,0.667610343287,0.0592296803595,0.54668313247,0.63028868229,0.6683483632,0.708010322338,0.778577471591,0.00186729022645
z_subj(empathy).14,0.716462034413,0.0520590042924,0.601475454618,0.686120314217,0.720651940404,0.753727977874,0.807281946133,0.00186025644206
z_subj(empathy).15,0.671704864718,0.0553008778763,0.556572902325,0.634331057913,0.673953879667,0.710523764539,0.772802282296,0.00166452630787
z_subj(empathy).16,0.645249602784,0.04878419104,0.548318723238,0.613286715553,0.646274597538,0.678682028864,0.738284598935,0.00142991403943
z_subj(empathy).17,0.591896851271,0.0593741466229,0.473671824754,0.551632061527,0.593443185324,0.63354381671,0.703634598772,0.00176731789607
z_subj(empathy).18,0.607239674363,0.0503463686247,0.50035377959,0.574186896438,0.609474004772,0.64282361802,0.696611376903,0.00139330549847
z_subj(empathy).19,0.674080710527,0.048013871337,0.570422301122,0.643158907024,0.675238536419,0.708389677236,0.763091308205,0.00142502194996
z_subj(empathy).20,0.656553012144,0.0472493748938,0.559802264358,0.625212821608,0.658514084592,0.689038987758,0.74610589117,0.00128552738667
z_subj(empathy).21,0.639183378899,0.0562111580378,0.529101919201,0.602862334379,0.640885508359,0.677154701232,0.747215782902,0.00159459333681
z_subj(empathy).22,0.556850290923,0.0591396230827,0.435255083031,0.517489237229,0.558537707197,0.598576475073,0.66779229539,0.00203364550649
z_subj(empathy).23,0.685922517546,0.0543216812207,0.574036102919,0.651065289637,0.688816594177,0.723300785921,0.784030824146,0.0019097789776
z_subj(empathy).24,0.645182664778,0.0521616268876,0.542002881222,0.610045635907,0.646056508936,0.682394843651,0.741151702557,0.0015539600304
z_subj(empathy).25,0.509100158869,0.057529564644,0.395369788641,0.470952642621,0.510344376886,0.548875094977,0.619828787273,0.00168409461628
z_subj(empathy).26,0.649012143316,0.0518550334129,0.544309634528,0.614859059354,0.650535868404,0.685553531786,0.745379211885,0.00162240343498
z_subj(empathy).27,0.659843898809,0.0527653104122,0.55721794715,0.623892191835,0.661653257042,0.695851409395,0.760201878987,0.00162514255054
z_subj(empathy).28,0.67136405509,0.0515591585304,0.567873270342,0.637529783506,0.672762681649,0.708493273673,0.766943159125,0.00171770610173
z_subj(empathy).29,0.598763101455,0.0611356916969,0.473620135781,0.559180981436,0.601373048864,0.63970022786,0.71534809872,0.0019158191024
z_subj(empathy).30,0.72524932452,0.0526775369624,0.613046656686,0.691420769622,0.72926548519,0.762265812295,0.817424466874,0.00179213191113
z_subj(empathy).31,0.704812170513,0.0455754463377,0.612883438322,0.67437397271,0.706293059959,0.736329346093,0.789725096733,0.00146746917846
z_subj(empathy).32,0.744620112697,0.0472671430366,0.64579300358,0.713569193201,0.748179678375,0.778399404607,0.830600340075,0.00152203265102
z_subj(emprecip).0,0.657113094957,0.0602067563202,0.536696932317,0.617585520786,0.65951446576,0.700921611077,0.765889009709,0.00200111915322
z_subj(emprecip).1,0.664761505561,0.05804034757,0.545099261772,0.626775536877,0.666771884523,0.704250787717,0.771414526109,0.00175291919001
z_subj(emprecip).2,0.644911534565,0.0500936152081,0.543320597967,0.60983646928,0.646749335062,0.679559962566,0.737641354228,0.00129893749864
z_subj(emprecip).3,0.705787307139,0.0470671864795,0.612357774144,0.674799997843,0.707052765425,0.738417192733,0.794094981839,0.00151180979646
z_subj(emprecip).4,0.605127830333,0.0588636157259,0.486927538587,0.565344279235,0.606012810009,0.646070586874,0.719338709444,0.00205917274599
z_subj(emprecip).5,0.603481366723,0.0503993272993,0.502700483858,0.569601314003,0.603978534058,0.637951612784,0.698069572814,0.00133198168976
z_subj(emprecip).6,0.667591134467,0.0516427667762,0.556447348761,0.634992084444,0.670320954547,0.702589016308,0.760131216511,0.00154585645576
z_subj(emprecip).7,0.633544492713,0.0519948618982,0.527091913655,0.600564110612,0.635103792979,0.667691632258,0.731754363875,0.0015113581949
z_subj(emprecip).8,0.683608246143,0.0500788759944,0.583371769789,0.651545081919,0.685216879575,0.719067379247,0.775069480112,0.00148010815562
z_subj(emprecip).9,0.743392536728,0.0455188373881,0.647445185567,0.714373836378,0.746957441887,0.776102010788,0.82398274485,0.00157741503468
z_subj(emprecip).10,0.762088578239,0.0451326978011,0.666285648941,0.732377845732,0.764930832796,0.792951308962,0.843942490674,0.00154375759392
z_subj(emprecip).11,0.562268673201,0.0546955754271,0.452729739212,0.52507323745,0.563084300012,0.600136377429,0.66444674333,0.00141786441287
z_subj(emprecip).12,0.600011462825,0.0526122241257,0.493656935362,0.563366208638,0.600607015443,0.637310294768,0.700309698323,0.00132481107223
z_subj(emprecip).13,0.580773875445,0.0581669007662,0.459643936771,0.543677068214,0.583148264149,0.619893501103,0.689835014945,0.00196627823321
z_subj(emprecip).14,0.588004080221,0.0581229232807,0.471679425469,0.549516674552,0.589250286721,0.627981484226,0.696711997776,0.00197364130784
z_subj(emprecip).15,0.637399914597,0.0538847876476,0.530458264955,0.600837316433,0.639614522436,0.676150279468,0.735577732192,0.00156784439864
z_subj(emprecip).16,0.702308148397,0.0533566562749,0.592528158695,0.668051627549,0.704071855057,0.740316290202,0.799528910697,0.00167021213948
z_subj(emprecip).17,0.738189489659,0.0578737998108,0.609783730654,0.701950995479,0.743580813806,0.779978373592,0.835252197732,0.00211368744999
z_subj(emprecip).18,0.703350400807,0.04966416843,0.605502642842,0.671282009147,0.705324009454,0.738366246223,0.793469921656,0.00141500943431
z_subj(emprecip).19,0.561392910525,0.0597072886137,0.440776921445,0.521274967247,0.563716605465,0.603907601188,0.675928755049,0.00177843794484
z_subj(emprecip).20,0.64523706639,0.0495166258489,0.542545765671,0.613646263153,0.647053282533,0.6802480769,0.734013436232,0.00117378274174
z_subj(emprecip).21,0.687698574965,0.0516667031275,0.578927258731,0.65388988382,0.689430749565,0.724359864534,0.78506323248,0.00161653071983
z_subj(emprecip).22,0.61102995602,0.052983215357,0.506947110168,0.575575635555,0.611129346188,0.64660651372,0.715561273788,0.00142669375632
z_subj(emprecip).23,0.669994231044,0.057679742301,0.55337930138,0.633302859884,0.671966717846,0.710227344219,0.779598672374,0.00187034030239
z_subj(emprecip).24,0.636014922589,0.0499758528783,0.533818184275,0.604508493973,0.637002978978,0.671233201193,0.726455205926,0.0012897601331
z_subj(emprecip).25,0.628062233339,0.0513506043281,0.527374759832,0.594086482576,0.628099114969,0.663497746335,0.727024932571,0.00148397865591
z_subj(emprecip).26,0.680604895568,0.0490295294302,0.578529189686,0.648390402828,0.682334417134,0.71503241336,0.77258425778,0.00163686528915
z_subj(emprecip).27,0.725059100378,0.0570582468765,0.605458026392,0.688074165414,0.726921656546,0.765740628325,0.826750148347,0.00201814626217
z_subj(emprecip).28,0.658435176119,0.0555750612494,0.542248786083,0.622455072753,0.660518747646,0.697820068748,0.759480937431,0.00195023686226
z_subj(emprecip).29,0.716205786592,0.0560223427588,0.598348976348,0.681068963996,0.719221108372,0.754522375948,0.818758206114,0.00206527972704
z_subj(emprecip).30,0.64278731299,0.0567893084748,0.52290034939,0.607332289717,0.645773492133,0.681667013074,0.746560588364,0.00178648504084
z_subj(emprecip).31,0.57496457973,0.0530597191732,0.4708838752,0.537935370138,0.576413041355,0.612226982163,0.677109614064,0.00128670302801
z_subj(emprecip).32,0.679366454745,0.0470044121625,0.58361854158,0.647759544334,0.6816967219,0.712175785213,0.768693435738,0.00122185275976
z_subj(reciprocity).0,0.736348069204,0.0622462547751,0.609332554342,0.695007922675,0.739561919617,0.779861788097,0.851298011977,0.00270227112158
z_subj(reciprocity).1,0.587033320137,0.0519250123348,0.484492616366,0.553497311624,0.587575491479,0.62313600604,0.684490833164,0.00146743710339
z_subj(reciprocity).2,0.545345216418,0.0548738050793,0.434335698753,0.510541931563,0.54563234966,0.582594987053,0.651470565058,0.00142309428335
z_subj(reciprocity).3,0.61742400823,0.0526203365919,0.511065687776,0.582180644456,0.618318297475,0.653004440492,0.71799005558,0.00137565384032
z_subj(reciprocity).4,0.687537661845,0.0553427269484,0.578307464298,0.649818361225,0.691293150732,0.726997562712,0.786809575544,0.00193838876618
z_subj(reciprocity).5,0.741878005141,0.050627448161,0.635339525959,0.709497718034,0.743244750051,0.777547368683,0.834062793156,0.00180326421402
z_subj(reciprocity).6,0.707041885855,0.0489060772741,0.603419929673,0.677036357706,0.709960823453,0.740551407207,0.798951802796,0.00173703348253
z_subj(reciprocity).7,0.524641143431,0.0566003075257,0.412973732888,0.486753412335,0.525847453136,0.562422439552,0.633846395911,0.00152543096376
z_subj(reciprocity).8,0.584421723066,0.0557141527675,0.473227567859,0.54817679181,0.584445166146,0.621387578832,0.692288778335,0.00145143426831
