ID;trialno;condition;rt;self_poss_loss;other_poss_gain;diff_diff;resp_code
10;48;reciprocity;1272;280;280;560;1
10;49;empathy;815;60;380;440;1
10;50;empathy;1200;180;340;520;1
10;51;empathy;2509;360;120;480;1
10;53;empathy;2257;220;320;540;1
10;54;empathy;1125;60;380;440;1
10;55;empathy;2048;340;180;520;1
10;56;empathy;2291;380;40;420;0
10;58;reciprocity;1369;160;360;520;1
10;59;reciprocity;743;60;380;440;1
10;60;reciprocity;985;120;360;480;1
10;61;reciprocity;1081;40;380;420;1
10;62;reciprocity;932;220;320;540;1
10;63;reciprocity;880;100;380;480;1
10;64;reciprocity;734;40;380;420;1
10;65;reciprocity;907;240;300;540;1
10;66;reciprocity;2087;380;100;480;1
10;67;reciprocity;1198;180;340;520;1
10;68;reciprocity;3109;380;60;440;0
10;69;reciprocity;1567;380;100;480;1
10;70;empathy;1393;180;340;520;1
10;72;empathy;994;320;220;540;1
10;74;reciprocity;1389;340;180;520;1
10;75;reciprocity;2325;380;40;420;0
10;76;reciprocity;781;360;160;520;1
10;77;reciprocity;934;60;380;440;1
10;78;reciprocity;2506;380;40;420;1
10;79;reciprocity;1152;340;180;520;1
10;80;reciprocity;1046;360;120;480;1
10;81;reciprocity;814;300;240;540;1
10;82;empathy;2029;380;20;400;0
10;83;empathy;815;280;280;560;1
10;84;empathy;1003;240;300;540;1
11;1;empathy;2347;240;300;540;1
11;2;empathy;2014;360;120;480;1
11;3;empathy;2979;380;20;400;1
11;4;empathy;2485;60;380;440;1
11;5;empathy;2539;160;360;520;1
11;6;empathy;2710;160;360;520;0
11;9;empathy;2704;360;120;480;0
11;11;reciprocity;1058;60;380;440;1
11;12;reciprocity;2031;380;60;440;1
11;13;empathy;2943;340;180;520;0
11;14;empathy;1567;380;40;420;1
11;15;empathy;1559;100;380;480;1
11;16;empathy;2193;380;100;480;1
11;17;empathy;1694;380;100;480;1
11;18;empathy;1253;380;60;440;1
11;19;reciprocity;1190;40;380;420;1
11;20;reciprocity;1140;180;340;520;1
11;22;reciprocity;1729;380;40;420;1
11;23;reciprocity;1664;120;360;480;1
11;24;reciprocity;2669;360;120;480;1
11;25;empathy;3149;100;380;480;1
11;26;empathy;2844;380;60;440;0
11;27;empathy;1365;40;380;420;1
11;28;empathy;1788;180;340;520;1
11;29;empathy;2316;220;320;540;0
11;30;empathy;2959;360;160;520;0
11;31;reciprocity;1527;340;180;520;1
11;32;reciprocity;1579;220;320;540;1
11;33;reciprocity;1902;300;240;540;1
11;34;empathy;1908;320;220;540;1
11;35;empathy;2118;300;240;540;1
11;36;empathy;2958;340;180;520;0
11;38;empathy;1629;120;360;480;1
11;39;empathy;2416;360;160;520;0
11;40;reciprocity;2977;160;360;520;1
11;41;reciprocity;1479;380;20;400;1
11;42;reciprocity;1887;380;20;400;1
11;43;reciprocity;1324;240;300;540;1
11;44;reciprocity;1696;180;340;520;1
11;45;reciprocity;1132;60;380;440;1
11;46;reciprocity;1666;340;180;520;1
11;47;reciprocity;1672;220;320;540;1
11;48;reciprocity;1884;380;40;420;1
11;49;reciprocity;1150;320;220;540;1
11;50;reciprocity;1030;120;360;480;1
11;51;reciprocity;1032;160;360;520;1
11;52;reciprocity;1311;240;300;540;1
11;53;reciprocity;1711;40;380;420;1
11;54;reciprocity;1518;380;60;440;1
11;55;reciprocity;2527;280;280;560;1
11;57;reciprocity;2324;300;240;540;1
11;58;reciprocity;1027;280;280;560;1
11;59;reciprocity;1010;360;160;520;1
11;61;empathy;1170;120;360;480;1
11;62;empathy;1560;280;280;560;1
11;63;empathy;1436;300;240;540;1
11;64;reciprocity;1845;380;100;480;1
11;65;reciprocity;1529;320;220;540;1
11;66;reciprocity;1760;100;380;480;1
11;67;empathy;1495;280;280;560;1
11;69;empathy;1048;220;320;540;1
11;70;empathy;2908;20;380;400;1
11;71;empathy;1043;60;380;440;1
11;73;reciprocity;1802;20;380;400;1
11;74;reciprocity;904;100;380;480;1
11;75;reciprocity;3003;360;160;520;0
11;76;empathy;1931;40;380;420;1
11;77;empathy;1140;20;380;400;1
11;78;empathy;3531;380;20;400;0
11;79;empathy;2903;380;40;420;0
11;80;empathy;1544;180;340;520;1
11;81;empathy;1973;320;220;540;1
11;82;reciprocity;1589;380;100;480;1
11;83;reciprocity;1970;360;120;480;0
11;84;reciprocity;1820;20;380;400;1
12;2;control;2075;380;40;420;0
12;3;control;2020;380;40;420;0
12;4;control;2550;20;380;400;0
12;5;control;2513;220;320;540;1
12;6;control;1673;180;340;520;1
12;7;control;1733;100;380;480;1
12;8;control;1874;380;60;440;0
12;9;control;1595;100;380;480;0
12;10;control;2607;380;20;400;1
12;11;control;2107;280;280;560;1
12;12;control;1411;40;380;420;1
12;14;multi-motive;1505;360;160;520;1
12;15;multi-motive;1206;380;20;400;0
12;16;control;1759;60;380;440;1
12;17;control;1609;160;360;520;0
12;18;control;2331;60;380;440;0
12;19;multi-motive;1839;300;240;540;0
12;20;multi-motive;2397;380;60;440;0
12;21;multi-motive;2501;300;240;540;0
12;22;control;1829;180;340;520;1
12;23;control;1499;220;320;540;1
12;24;control;1590;120;360;480;1
12;25;multi-motive;1924;220;320;540;1
12;26;multi-motive;1477;120;360;480;1
12;27;multi-motive;1422;240;300;540;0
12;28;multi-motive;1479;20;380;400;1
12;29;multi-motive;2336;40;380;420;1
12;30;multi-motive;2308;60;380;440;1
12;31;multi-motive;2424;360;120;480;0
12;32;multi-motive;1808;180;340;520;1
12;34;control;1466;380;20;400;0
12;35;control;1667;300;240;540;0
12;36;control;1701;340;180;520;0
12;37;multi-motive;1457;280;280;560;0
12;38;multi-motive;1524;380;100;480;0
12;39;multi-motive;2382;20;380;400;1
12;40;multi-motive;2485;120;360;480;1
12;41;multi-motive;2396;100;380;480;1
12;42;multi-motive;1671;40;380;420;1
12;43;multi-motive;1768;320;220;540;1
12;45;multi-motive;1816;240;300;540;1
12;46;multi-motive;1744;160;360;520;1
12;47;multi-motive;2432;360;160;520;0
12;48;multi-motive;1797;320;220;540;0
12;49;control;1344;380;100;480;0
12;50;control;1922;160;360;520;1
12;52;control;2693;40;380;420;0
12;53;control;2072;300;240;540;1
12;54;control;2189;360;160;520;0
12;57;control;1714;20;380;400;1
12;58;control;1763;120;360;480;0
12;59;control;1252;340;180;520;0
12;60;control;1731;360;120;480;0
12;61;multi-motive;2400;340;180;520;0
12;63;multi-motive;2342;380;100;480;1
12;64;control;1836;320;220;540;0
12;65;control;1098;360;160;520;0
12;66;control;1657;240;300;540;1
12;67;multi-motive;1916;380;40;420;0
12;68;multi-motive;2174;180;340;520;0
12;69;multi-motive;2295;340;180;520;0
12;70;control;2705;280;280;560;1
12;71;control;1619;380;100;480;0
12;72;control;2072;320;220;540;1
12;73;control;1253;360;120;480;0
12;74;control;1333;240;300;540;0
12;75;control;1563;380;60;440;0
12;76;multi-motive;1641;160;360;520;1
12;77;multi-motive;1310;60;380;440;1
12;78;multi-motive;2009;280;280;560;1
12;79;multi-motive;1165;380;40;420;0
12;80;multi-motive;2079;360;120;480;0
12;81;multi-motive;1751;380;20;400;0
12;82;multi-motive;1613;380;60;440;0
12;83;multi-motive;2127;220;320;540;0
12;84;multi-motive;1378;100;380;480;1
13;1;control;2757;100;380;480;1
13;2;control;1479;120;360;480;1
13;3;control;2762;360;160;520;0
13;4;multi-motive;1824;380;40;420;0
13;5;multi-motive;1752;340;180;520;1
13;6;multi-motive;1833;60;380;440;1
13;7;multi-motive;1585;220;320;540;1
13;8;multi-motive;3231;60;380;440;0
13;9;multi-motive;1474;300;240;540;0
13;10;multi-motive;1121;360;160;520;1
13;11;multi-motive;1950;360;120;480;0
13;12;multi-motive;1183;120;360;480;1
13;13;multi-motive;1062;40;380;420;1
13;14;multi-motive;2896;160;360;520;0
13;15;multi-motive;1492;340;180;520;0
13;16;multi-motive;2706;240;300;540;1
13;17;multi-motive;2065;300;240;540;1
13;18;multi-motive;1372;280;280;560;0
13;20;control;3535;380;20;400;1
13;21;control;2674;60;380;440;1
13;22;control;2681;380;60;440;1
13;23;control;1290;20;380;400;1
13;24;control;1538;40;380;420;1
13;26;control;2235;300;240;540;0
13;27;control;3324;380;100;480;1
13;28;multi-motive;2314;40;380;420;0
13;30;multi-motive;2395;380;100;480;1
13;31;multi-motive;1552;360;160;520;0
13;32;multi-motive;1713;20;380;400;1
13;33;multi-motive;3919;360;120;480;1
13;34;control;2242;220;320;540;0
13;35;control;1236;240;300;540;1
13;37;control;1236;220;320;540;1
13;38;control;1296;100;380;480;0
13;39;control;2950;380;40;420;0
13;40;control;2317;40;380;420;0
13;41;control;2548;320;220;540;1
13;42;control;2306;320;220;540;0
13;43;control;3048;300;240;540;1
13;44;control;2134;380;100;480;0
13;45;control;3108;240;300;540;0
13;46;control;3926;120;360;480;0
13;48;control;2875;160;360;520;1
13;49;multi-motive;2306;320;220;540;0
13;50;multi-motive;2471;180;340;520;1
13;51;multi-motive;2188;320;220;540;1
13;52;control;1967;340;180;520;0
13;53;control;2267;180;340;520;0
13;54;control;3611;20;380;400;1
13;56;multi-motive;3761;380;20;400;0
13;57;multi-motive;3348;280;280;560;1
13;59;control;2817;360;120;480;0
13;60;control;2986;280;280;560;0
13;61;control;2979;340;180;520;1
13;62;control;1895;360;160;520;1
13;63;control;2799;60;380;440;1
13;64;multi-motive;2751;180;340;520;0
13;65;multi-motive;3683;380;60;440;1
13;66;multi-motive;2761;380;100;480;1
13;67;multi-motive;2320;100;380;480;1
13;68;multi-motive;2566;380;60;440;0
13;69;multi-motive;2899;120;360;480;0
13;70;multi-motive;2099;160;360;520;1
13;71;multi-motive;3666;20;380;400;1
13;73;multi-motive;2305;240;300;540;1
13;74;multi-motive;2129;220;320;540;0
13;83;control;2410;280;280;560;1
13;84;control;1942;180;340;520;1
14;1;multi-motive;2261;100;380;480;1
14;2;multi-motive;2085;160;360;520;1
14;3;multi-motive;2925;380;60;440;1
14;4;control;2167;300;240;540;1
14;5;control;2511;380;40;420;1
14;6;control;2849;240;300;540;1
14;7;control;2828;20;380;400;1
14;8;control;1792;40;380;420;1
14;9;control;1823;180;340;520;1
14;10;control;2508;300;240;540;1
14;11;control;2528;360;160;520;1
14;12;control;1750;40;380;420;1
14;14;control;1473;100;380;480;1
14;15;control;940;280;280;560;1
14;16;control;1630;360;160;520;1
14;17;control;2880;20;380;400;1
14;19;control;2279;60;380;440;1
14;20;control;1870;380;100;480;1
14;21;control;3310;380;20;400;1
14;22;multi-motive;3718;380;20;400;1
14;23;multi-motive;2621;380;100;480;1
14;24;multi-motive;2014;100;380;480;1
14;26;multi-motive;1420;320;220;540;1
14;27;multi-motive;1691;360;120;480;1
14;28;control;1672;280;280;560;1
14;29;control;1828;60;380;440;1
14;30;control;1508;340;180;520;1
14;31;multi-motive;1682;20;380;400;1
14;33;multi-motive;3081;360;120;480;1
14;34;multi-motive;1980;360;160;520;1
14;35;multi-motive;1139;240;300;540;1
14;37;multi-motive;1108;160;360;520;1
14;38;multi-motive;1600;280;280;560;1
14;39;multi-motive;1442;340;180;520;1
14;40;control;1157;160;360;520;1
14;41;control;2188;220;320;540;1
14;42;control;1532;120;360;480;1
14;43;multi-motive;2461;320;220;540;1
14;44;multi-motive;2205;280;280;560;1
14;45;multi-motive;1361;380;40;420;1
14;46;control;1495;340;180;520;1
14;47;control;1031;380;60;440;1
14;49;multi-motive;1423;120;360;480;1
14;50;multi-motive;1732;380;40;420;1
14;51;multi-motive;1494;180;340;520;1
14;52;multi-motive;2063;300;240;540;1
14;53;multi-motive;1541;220;320;540;1
14;54;multi-motive;2064;40;380;420;1
14;55;multi-motive;2348;380;20;400;1
14;56;multi-motive;1227;380;100;480;1
14;57;multi-motive;1603;340;180;520;1
14;58;control;1973;360;120;480;1
14;59;control;1247;160;360;520;1
14;60;control;1861;380;100;480;1
14;61;control;1512;180;340;520;1
14;62;control;1419;100;380;480;1
14;63;control;1873;240;300;540;1
14;64;control;1518;320;220;540;1
14;65;control;1696;120;360;480;1
14;66;control;2373;380;20;400;1
14;67;multi-motive;2177;380;60;440;1
14;68;multi-motive;1241;20;380;400;1
14;69;multi-motive;1916;360;160;520;1
14;70;multi-motive;1131;180;340;520;1
14;71;multi-motive;1370;60;380;440;1
14;72;multi-motive;1246;40;380;420;1
14;73;multi-motive;946;300;240;540;1
14;75;multi-motive;1274;220;320;540;1
14;76;control;1227;320;220;540;1
14;77;control;1094;360;120;480;1
14;78;control;1660;380;60;440;1
14;79;multi-motive;1054;60;380;440;1
14;80;multi-motive;1731;120;360;480;1
14;81;multi-motive;1499;240;300;540;1
14;82;control;1399;220;320;540;1
14;83;control;2516;380;40;420;1
15;1;multi-motive;1786;40;380;420;1
15;2;multi-motive;1891;240;300;540;1
15;3;multi-motive;1634;300;240;540;1
15;4;control;1468;40;380;420;1
15;5;control;2069;380;100;480;1
15;6;control;3245;360;160;520;1
15;7;multi-motive;1547;380;100;480;1
15;8;multi-motive;2290;180;340;520;1
15;9;multi-motive;1888;180;340;520;1
15;10;control;1689;360;160;520;1
15;11;control;3665;380;20;400;1
15;12;control;2878;380;100;480;1
15;13;multi-motive;2939;360;120;480;1
15;14;multi-motive;1240;160;360;520;1
15;15;multi-motive;1219;120;360;480;1
15;16;multi-motive;1223;220;320;540;1
15;17;multi-motive;1615;360;120;480;1
15;18;multi-motive;1308;380;20;400;1
15;19;control;1349;300;240;540;1
15;20;control;1057;120;360;480;1
15;21;control;3375;380;20;400;1
15;22;multi-motive;1372;360;160;520;1
15;23;multi-motive;1903;100;380;480;1
15;24;multi-motive;1572;380;40;420;1
15;25;multi-motive;2605;280;280;560;1
15;27;multi-motive;1656;40;380;420;1
15;28;multi-motive;1994;380;60;440;1
15;29;multi-motive;1795;380;40;420;1
15;31;multi-motive;1656;340;180;520;1
15;32;multi-motive;1973;120;360;480;1
15;33;multi-motive;1842;20;380;400;1
15;34;control;2623;340;180;520;1
15;35;control;2717;360;120;480;0
15;37;multi-motive;2698;360;160;520;1
15;38;multi-motive;1939;280;280;560;1
15;39;multi-motive;2754;380;60;440;1
15;40;multi-motive;1726;160;360;520;1
15;41;multi-motive;1481;380;100;480;1
15;42;multi-motive;1363;320;220;540;1
15;43;control;2905;240;300;540;1
15;44;control;3211;160;360;520;1
15;46;control;2698;40;380;420;1
15;47;control;2197;220;320;540;1
15;48;control;1401;100;380;480;1
15;49;control;2038;100;380;480;1
15;51;control;1601;60;380;440;1
15;52;multi-motive;2506;380;20;400;1
15;53;multi-motive;1364;300;240;540;1
15;54;multi-motive;1174;320;220;540;1
15;55;control;2092;380;60;440;1
15;56;control;1381;220;320;540;1
15;57;control;3433;380;60;440;1
15;58;control;1270;20;380;400;1
15;59;control;1217;180;340;520;1
15;61;control;1362;300;240;540;1
15;62;control;1676;280;280;560;1
15;63;control;1929;360;120;480;1
15;64;control;1911;20;380;400;1
15;66;control;1547;280;280;560;1
15;67;control;1677;60;380;440;1
15;68;control;2155;380;40;420;1
15;69;control;3088;340;180;520;1
15;70;control;1439;320;220;540;1
15;71;control;1419;160;360;520;1
15;72;control;1473;240;300;540;1
15;73;multi-motive;1579;220;320;540;1
15;74;multi-motive;1713;60;380;440;1
15;75;multi-motive;1205;100;380;480;1
15;76;multi-motive;1118;60;380;440;1
15;77;multi-motive;1710;20;380;400;1
15;78;multi-motive;1521;340;180;520;1
15;79;control;1568;380;40;420;1
15;80;control;1350;320;220;540;1
15;81;control;1405;180;340;520;1
15;82;multi-motive;1396;240;300;540;1
16;1;control;1847;180;340;520;1
16;2;control;2276;380;40;420;0
16;3;control;2518;380;100;480;1
16;4;multi-motive;1381;40;380;420;1
16;5;multi-motive;1907;220;320;540;1
16;7;multi-motive;933;240;300;540;1
16;8;multi-motive;1270;240;300;540;1
16;9;multi-motive;1970;120;360;480;0
16;10;control;1485;320;220;540;1
16;11;control;1765;380;60;440;1
16;12;control;1254;60;380;440;1
16;13;multi-motive;1397;180;340;520;1
16;15;multi-motive;1690;380;100;480;0
16;16;control;1489;280;280;560;1
16;17;control;1330;320;220;540;1
16;18;control;1468;220;320;540;0
16;19;control;2111;360;160;520;1
16;20;control;1548;340;180;520;1
16;21;control;1287;340;180;520;1
16;22;multi-motive;2080;280;280;560;1
16;23;multi-motive;1676;220;320;540;1
16;24;multi-motive;1622;360;160;520;1
16;25;control;2381;360;120;480;0
16;26;control;1220;100;380;480;1
16;27;control;1619;280;280;560;1
16;28;control;1648;180;340;520;1
16;29;control;946;240;300;540;1
16;30;control;1708;40;380;420;1
16;32;control;1024;40;380;420;1
16;33;control;1735;20;380;400;1
16;34;multi-motive;1587;120;360;480;1
16;35;multi-motive;1780;380;100;480;0
16;36;multi-motive;2556;340;180;520;1
16;37;multi-motive;2149;340;180;520;0
16;38;multi-motive;904;280;280;560;1
16;39;multi-motive;2018;360;120;480;1
16;40;multi-motive;1645;160;360;520;1
16;42;multi-motive;902;20;380;400;1
16;43;multi-motive;1018;60;380;440;1
16;44;multi-motive;1665;40;380;420;1
16;45;multi-motive;1963;380;20;400;0
16;46;multi-motive;2238;300;240;540;1
16;47;multi-motive;1902;380;60;440;1
16;48;multi-motive;1982;380;60;440;0
16;49;multi-motive;1599;320;220;540;1
16;50;multi-motive;1607;180;340;520;1
16;51;multi-motive;1302;60;380;440;1
16;52;control;2189;380;100;480;1
16;54;control;1884;160;360;520;1
16;56;multi-motive;1368;380;40;420;0
16;57;multi-motive;1386;20;380;400;1
16;58;multi-motive;2130;380;20;400;0
16;59;multi-motive;1131;360;160;520;1
16;61;control;1412;380;20;400;1
16;62;control;1368;120;360;480;1
16;63;control;927;360;160;520;1
16;64;control;1155;380;20;400;0
16;65;control;1802;100;380;480;1
16;66;control;1919;380;60;440;0
16;68;control;1654;160;360;520;1
16;69;control;1797;380;40;420;1
16;71;control;1471;360;120;480;1
16;72;control;1180;300;240;540;1
16;73;control;913;120;360;480;1
16;74;control;2179;60;380;440;1
16;75;control;1833;240;300;540;1
16;76;control;1514;220;320;540;1
16;77;control;1296;20;380;400;1
16;78;control;1124;300;240;540;1
16;79;multi-motive;1073;160;360;520;1
16;80;multi-motive;1732;380;40;420;1
16;81;multi-motive;1428;320;220;540;1
16;82;multi-motive;1295;100;380;480;1
16;83;multi-motive;997;300;240;540;1
16;84;multi-motive;825;100;380;480;1
17;1;empathy;2602;380;60;440;1
17;2;empathy;3673;300;240;540;0
17;3;empathy;3124;360;160;520;1
17;4;reciprocity;1915;20;380;400;1
17;5;reciprocity;1645;40;380;420;1
17;6;reciprocity;1661;280;280;560;1
17;7;empathy;2029;340;180;520;1
17;8;empathy;1871;380;40;420;1
17;9;empathy;3107;20;380;400;0
17;10;reciprocity;1910;380;40;420;1
17;11;reciprocity;1214;20;380;400;1
17;12;reciprocity;1629;360;120;480;1
17;13;empathy;2471;320;220;540;1
17;14;empathy;2829;240;300;540;1
17;15;empathy;1443;20;380;400;1
17;17;reciprocity;1615;360;160;520;1
17;18;reciprocity;1510;380;100;480;1
17;19;reciprocity;2452;300;240;540;1
17;20;reciprocity;1285;60;380;440;1
17;21;reciprocity;1628;340;180;520;1
17;22;reciprocity;1661;360;160;520;1
17;23;reciprocity;1842;240;300;540;1
17;24;reciprocity;1472;180;340;520;1
17;25;reciprocity;1785;380;100;480;1
17;26;reciprocity;1571;320;220;540;1
17;27;reciprocity;2100;380;20;400;1
17;28;empathy;2009;360;120;480;1
17;29;empathy;1853;100;380;480;1
17;30;empathy;3595;380;100;480;1
17;31;empathy;1926;380;60;440;1
17;33;empathy;1657;320;220;540;1
17;35;reciprocity;2337;120;360;480;1
17;36;reciprocity;1534;100;380;480;1
17;37;reciprocity;1766;40;380;420;1
17;38;reciprocity;2233;240;300;540;1
17;39;reciprocity;2141;180;340;520;1
17;40;empathy;1638;40;380;420;1
17;41;empathy;1887;380;20;400;1
17;42;empathy;2789;180;340;520;1
17;43;empathy;2802;360;120;480;0
17;44;empathy;2500;40;380;420;1
17;46;empathy;1680;120;360;480;1
17;47;empathy;2609;60;380;440;1
17;48;empathy;1565;160;360;520;1
17;49;empathy;2677;380;20;400;0
17;50;empathy;1752;300;240;540;1
17;52;reciprocity;2645;220;320;540;1
17;54;reciprocity;2555;60;380;440;1
17;55;reciprocity;3880;380;60;440;1
17;56;reciprocity;2380;280;280;560;1
17;57;reciprocity;2934;320;220;540;1
17;58;empathy;3106;380;40;420;0
17;59;empathy;2273;180;340;520;1
17;60;empathy;3159;220;320;540;0
17;61;reciprocity;2416;340;180;520;1
17;62;reciprocity;1750;300;240;540;1
17;64;empathy;1981;280;280;560;1
17;65;empathy;2578;280;280;560;0
17;66;empathy;1798;220;320;540;1
17;67;empathy;1852;60;380;440;1
17;68;empathy;2769;340;180;520;0
17;70;reciprocity;1813;380;60;440;1
17;71;reciprocity;2043;360;120;480;1
17;72;reciprocity;1364;120;360;480;1
17;73;empathy;3013;100;380;480;0
17;74;empathy;1469;240;300;540;1
17;75;empathy;1626;360;160;520;1
17;76;empathy;2620;120;360;480;0
17;77;empathy;1652;380;100;480;1
17;78;empathy;2744;160;360;520;0
17;79;reciprocity;2025;220;320;540;1
17;80;reciprocity;2103;160;360;520;1
17;81;reciprocity;1604;380;20;400;1
17;82;reciprocity;1685;160;360;520;1
17;83;reciprocity;2106;100;380;480;1
17;84;reciprocity;3064;380;40;420;0
18;1;empathy;978;40;380;420;1
18;2;empathy;1660;20;380;400;1
18;3;empathy;1233;60;380;440;1
18;4;empathy;1208;360;160;520;1
18;5;empathy;1168;380;40;420;0
18;6;empathy;1790;380;60;440;0
18;7;reciprocity;1049;120;360;480;1
18;9;reciprocity;906;220;320;540;1
18;11;empathy;1416;220;320;540;1
18;13;reciprocity;1077;380;60;440;0
18;15;reciprocity;1074;20;380;400;1
18;16;empathy;1424;360;120;480;0
18;17;empathy;1403;380;60;440;0
18;18;empathy;904;20;380;400;1
18;19;reciprocity;683;300;240;540;1
18;20;reciprocity;1051;380;20;400;0
18;21;reciprocity;1188;340;180;520;1
18;22;empathy;655;120;360;480;1
18;23;empathy;1354;160;360;520;1
18;24;empathy;798;100;380;480;1
18;26;reciprocity;631;160;360;520;1
18;27;reciprocity;610;100;380;480;1
18;29;reciprocity;1014;360;120;480;0
18;30;reciprocity;1205;320;220;540;1
18;31;empathy;1801;240;300;540;1
18;32;empathy;1300;60;380;440;1
18;33;empathy;1185;120;360;480;1
18;34;empathy;978;100;380;480;1
18;35;empathy;1320;300;240;540;1
18;36;empathy;945;360;160;520;0
18;37;empathy;1508;340;180;520;1
18;38;empathy;1467;380;100;480;0
18;39;empathy;990;160;360;520;1
18;40;empathy;1143;360;120;480;1
18;41;empathy;975;380;20;400;0
18;42;empathy;1577;180;340;520;0
18;43;reciprocity;1558;380;100;480;0
18;44;reciprocity;748;100;380;480;1
18;45;reciprocity;1127;220;320;540;1
18;46;reciprocity;1655;280;280;560;0
18;47;reciprocity;896;60;380;440;1
18;48;reciprocity;1171;120;360;480;1
18;49;reciprocity;698;60;380;440;1
18;50;reciprocity;638;160;360;520;1
18;51;reciprocity;577;180;340;520;1
18;52;empathy;1041;280;280;560;1
18;54;empathy;1016;340;180;520;1
18;55;reciprocity;1523;360;120;480;0
18;56;reciprocity;1019;360;160;520;0
18;57;reciprocity;712;380;20;400;0
18;58;reciprocity;1070;300;240;540;0
18;59;reciprocity;702;20;380;400;1
18;60;reciprocity;795;360;160;520;1
18;61;empathy;970;380;40;420;0
18;62;empathy;1086;40;380;420;1
18;63;empathy;979;380;20;400;0
18;64;reciprocity;1028;380;40;420;0
18;65;reciprocity;1295;240;300;540;1
18;66;reciprocity;1566;380;100;480;0
18;67;empathy;1200;280;280;560;0
18;69;empathy;764;180;340;520;1
18;70;reciprocity;1394;340;180;520;0
18;71;reciprocity;664;240;300;540;1
18;72;reciprocity;1220;320;220;540;0
18;73;reciprocity;543;40;380;420;1
18;74;reciprocity;920;280;280;560;1
18;75;reciprocity;797;180;340;520;1
18;76;reciprocity;972;380;60;440;0
18;77;reciprocity;1487;40;380;420;1
18;78;reciprocity;975;380;40;420;0
18;79;empathy;1255;320;220;540;0
18;80;empathy;1466;300;240;540;1
18;81;empathy;1487;380;100;480;0
18;82;empathy;989;320;220;540;0
18;83;empathy;1547;220;320;540;1
18;84;empathy;1100;240;300;540;1
19;1;reciprocity;3287;380;100;480;1
19;2;reciprocity;1165;160;360;520;1
19;3;reciprocity;1810;360;120;480;1
19;4;reciprocity;770;380;60;440;1
19;5;reciprocity;773;180;340;520;0
19;6;reciprocity;1481;120;360;480;1
19;7;reciprocity;1434;380;20;400;1
19;8;reciprocity;1852;380;40;420;0
19;9;reciprocity;2566;340;180;520;0
19;11;reciprocity;2965;220;320;540;1
19;12;reciprocity;1557;240;300;540;1
19;13;empathy;3793;380;60;440;0
19;15;empathy;2120;40;380;420;0
19;16;empathy;2219;300;240;540;1
19;17;empathy;2605;280;280;560;1
19;18;empathy;2419;360;120;480;0
19;19;empathy;2546;320;220;540;1
19;20;empathy;3434;340;180;520;1
19;22;empathy;2520;100;380;480;1
19;23;empathy;3479;380;40;420;0
19;24;empathy;3040;100;380;480;1
19;25;empathy;1136;40;380;420;1
19;28;reciprocity;1875;40;380;420;1
19;29;reciprocity;1684;340;180;520;1
19;31;reciprocity;1897;360;120;480;1
19;32;reciprocity;2813;380;100;480;0
19;33;reciprocity;1383;100;380;480;1
19;34;empathy;2579;120;360;480;1
19;35;empathy;2628;380;20;400;1
19;36;empathy;2630;160;360;520;1
19;37;empathy;1738;380;40;420;1
19;38;empathy;2808;20;380;400;1
19;39;empathy;2024;380;20;400;0
19;40;empathy;1350;240;300;540;1
19;41;empathy;1437;320;220;540;1
19;42;empathy;1089;380;60;440;0
19;43;empathy;2146;380;100;480;1
19;44;empathy;1677;60;380;440;0
19;46;empathy;1449;220;320;540;1
19;47;empathy;2482;60;380;440;1
19;48;empathy;2607;240;300;540;1
19;49;empathy;1169;340;180;520;1
19;50;empathy;2241;360;160;520;1
19;51;empathy;1735;360;120;480;1
19;52;reciprocity;1090;280;280;560;1
19;53;reciprocity;901;20;380;400;1
19;54;reciprocity;1100;120;360;480;1
19;55;empathy;1144;180;340;520;1
19;56;empathy;966;160;360;520;1
19;57;empathy;963;280;280;560;1
19;58;reciprocity;881;380;60;440;0
19;59;reciprocity;1662;380;20;400;1
19;60;reciprocity;3186;380;40;420;0
19;61;reciprocity;1989;240;300;540;1
19;62;reciprocity;1014;320;220;540;0
19;63;reciprocity;1243;280;280;560;1
19;66;reciprocity;3696;300;240;540;0
19;67;reciprocity;844;20;380;400;1
19;68;reciprocity;795;360;160;520;0
19;69;reciprocity;1106;40;380;420;1
19;70;empathy;980;380;100;480;1
19;71;empathy;907;300;240;540;1
19;72;empathy;893;120;360;480;1
19;73;reciprocity;2165;300;240;540;1
19;74;reciprocity;1752;220;320;540;1
19;75;reciprocity;849;180;340;520;1
19;76;reciprocity;903;60;380;440;1
19;77;reciprocity;656;100;380;480;1
19;78;reciprocity;1417;160;360;520;1
19;79;empathy;700;20;380;400;1
19;80;empathy;974;360;160;520;1
19;81;empathy;2377;180;340;520;1
19;82;reciprocity;1150;60;380;440;1
19;83;reciprocity;1328;360;160;520;1
19;84;reciprocity;1950;320;220;540;1
20;1;control;1930;120;360;480;1
20;2;control;1408;380;60;440;0
20;3;control;1181;60;380;440;1
20;4;control;2478;320;220;540;1
20;5;control;2336;60;380;440;1
20;6;control;2004;300;240;540;1
20;7;multi-motive;2746;380;40;420;1
20;8;multi-motive;2713;380;60;440;0
20;10;control;2749;380;100;480;0
20;11;control;1927;360;160;520;1
20;13;control;3568;320;220;540;1
20;15;control;1447;280;280;560;1
20;17;control;2424;280;280;560;0
20;18;control;2657;20;380;400;1
20;19;control;3036;40;380;420;0
20;21;control;1796;380;100;480;1
